infinitive,infinitive_english,indicative__present__form_1s,indicative__present__form_2s,indicative__present__form_3s,indicative__present__form_1p,indicative__present__form_2p,indicative__present__form_3p,indicative__present__gerund,indicative__present__pastparticiple,indicative__future__form_1s,indicative__future__form_2s,indicative__future__form_3s,indicative__future__form_1p,indicative__future__form_2p,indicative__future__form_3p,indicative__future__gerund,indicative__future__pastparticiple,indicative__imperfect__form_1s,indicative__imperfect__form_2s,indicative__imperfect__form_3s,indicative__imperfect__form_1p,indicative__imperfect__form_2p,indicative__imperfect__form_3p,indicative__imperfect__gerund,indicative__imperfect__pastparticiple,indicative__preterite__form_1s,indicative__preterite__form_2s,indicative__preterite__form_3s,indicative__preterite__form_1p,indicative__preterite__form_2p,indicative__preterite__form_3p,indicative__preterite__gerund,indicative__preterite__pastparticiple,indicative__conditional__form_1s,indicative__conditional__form_2s,indicative__conditional__form_3s,indicative__conditional__form_1p,indicative__conditional__form_2p,indicative__conditional__form_3p,indicative__conditional__gerund,indicative__conditional__pastparticiple,indicative__present_perfect__form_1s,indicative__present_perfect__form_2s,indicative__present_perfect__form_3s,indicative__present_perfect__form_1p,indicative__present_perfect__form_2p,indicative__present_perfect__form_3p,indicative__present_perfect__gerund,indicative__present_perfect__pastparticiple,indicative__future_perfect__form_1s,indicative__future_perfect__form_2s,indicative__future_perfect__form_3s,indicative__future_perfect__form_1p,indicative__future_perfect__form_2p,indicative__future_perfect__form_3p,indicative__future_perfect__gerund,indicative__future_perfect__pastparticiple,indicative__past_perfect__form_1s,indicative__past_perfect__form_2s,indicative__past_perfect__form_3s,indicative__past_perfect__form_1p,indicative__past_perfect__form_2p,indicative__past_perfect__form_3p,indicative__past_perfect__gerund,indicative__past_perfect__pastparticiple,indicative__preterite_(archaic)__form_1s,indicative__preterite_(archaic)__form_2s,indicative__preterite_(archaic)__form_3s,indicative__preterite_(archaic)__form_1p,indicative__preterite_(archaic)__form_2p,indicative__preterite_(archaic)__form_3p,indicative__preterite_(archaic)__gerund,indicative__preterite_(archaic)__pastparticiple,indicative__conditional_perfect__form_1s,indicative__conditional_perfect__form_2s,indicative__conditional_perfect__form_3s,indicative__conditional_perfect__form_1p,indicative__conditional_perfect__form_2p,indicative__conditional_perfect__form_3p,indicative__conditional_perfect__gerund,indicative__conditional_perfect__pastparticiple,subjunctive__present__form_1s,subjunctive__present__form_2s,subjunctive__present__form_3s,subjunctive__present__form_1p,subjunctive__present__form_2p,subjunctive__present__form_3p,subjunctive__present__gerund,subjunctive__present__pastparticiple,subjunctive__imperfect__form_1s,subjunctive__imperfect__form_2s,subjunctive__imperfect__form_3s,subjunctive__imperfect__form_1p,subjunctive__imperfect__form_2p,subjunctive__imperfect__form_3p,subjunctive__imperfect__gerund,subjunctive__imperfect__pastparticiple,subjunctive__future__form_1s,subjunctive__future__form_2s,subjunctive__future__form_3s,subjunctive__future__form_1p,subjunctive__future__form_2p,subjunctive__future__form_3p,subjunctive__future__gerund,subjunctive__future__pastparticiple,subjunctive__present_perfect__form_1s,subjunctive__present_perfect__form_2s,subjunctive__present_perfect__form_3s,subjunctive__present_perfect__form_1p,subjunctive__present_perfect__form_2p,subjunctive__present_perfect__form_3p,subjunctive__present_perfect__gerund,subjunctive__present_perfect__pastparticiple,subjunctive__future_perfect__form_1s,subjunctive__future_perfect__form_2s,subjunctive__future_perfect__form_3s,subjunctive__future_perfect__form_1p,subjunctive__future_perfect__form_2p,subjunctive__future_perfect__form_3p,subjunctive__future_perfect__gerund,subjunctive__future_perfect__pastparticiple,subjunctive__past_perfect__form_1s,subjunctive__past_perfect__form_2s,subjunctive__past_perfect__form_3s,subjunctive__past_perfect__form_1p,subjunctive__past_perfect__form_2p,subjunctive__past_perfect__form_3p,subjunctive__past_perfect__gerund,subjunctive__past_perfect__pastparticiple,imperative_affirmative__present__form_2s,imperative_affirmative__present__form_3s,imperative_affirmative__present__form_2p,imperative_affirmative__present__form_3p,imperative_affirmative__present__gerund,imperative_affirmative__present__pastparticiple,imperative_negative__present__form_2s,imperative_negative__present__form_3s,imperative_negative__present__form_2p,imperative_negative__present__form_3p,imperative_negative__present__gerund,imperative_negative__present__pastparticiple,infinitive_simple,id
preguntar,"to ask, inquire",pregunto,preguntas,pregunta,preguntamos,preguntáis,preguntan,preguntando,preguntado,preguntaré,preguntarás,preguntará,preguntaremos,preguntaréis,preguntarán,preguntando,preguntado,preguntaba,preguntabas,preguntaba,preguntábamos,preguntabais,preguntaban,preguntando,preguntado,pregunté,preguntaste,preguntó,preguntamos,preguntasteis,preguntaron,preguntando,preguntado,preguntaría,preguntarías,preguntaría,preguntaríamos,preguntaríais,preguntarían,preguntando,preguntado,he preguntado,has preguntado,ha preguntado,hemos preguntado,habéis preguntado,han preguntado,preguntando,preguntado,habré preguntado,habrás preguntado,habrá preguntado,habremos preguntado,habréis preguntado,habrán preguntado,preguntando,preguntado,había preguntado,habías preguntado,había preguntado,habíamos preguntado,habíais preguntado,habían preguntado,preguntando,preguntado,hube preguntado,hubiste preguntado,hubo preguntado,hubimos preguntado,hubisteis preguntado,hubieron preguntado,preguntando,preguntado,habría preguntado,habrías preguntado,habría preguntado,habríamos preguntado,habríais preguntado,habrían preguntado,preguntando,preguntado,pregunte,preguntes,pregunte,preguntemos,preguntéis,pregunten,preguntando,preguntado,preguntara,preguntaras,preguntara,preguntáramos,preguntarais,preguntaran,preguntando,preguntado,preguntare,preguntares,preguntare,preguntáremos,preguntareis,preguntaren,preguntando,preguntado,haya preguntado,hayas preguntado,haya preguntado,hayamos preguntado,hayáis preguntado,hayan preguntado,preguntando,preguntado,hubiere preguntado,hubieres preguntado,hubiere preguntado,hubiéremos preguntado,hubiereis preguntado,hubieren preguntado,preguntando,preguntado,hubiera preguntado,hubieras preguntado,hubiera preguntado,hubiéramos preguntado,hubierais preguntado,hubieran preguntado,preguntando,preguntado,pregunta,preguntad,pregunte,pregunten,preguntando,preguntado,no preguntes,no preguntéis,no pregunte,no pregunten,preguntando,preguntado,preguntar,488
preguntarse,"to wonder, ask oneself",me pregunto,te preguntas,se pregunta,nos preguntamos,os preguntáis,se preguntan,preguntándose,preguntado,me preguntaré,te preguntarás,se preguntará,nos preguntaremos,os preguntaréis,se preguntarán,preguntándose,preguntado,me preguntaba,te preguntabas,se preguntaba,nos preguntábamos,os preguntabais,se preguntaban,preguntándose,preguntado,me pregunté,te preguntaste,se preguntó,nos preguntamos,os preguntasteis,se preguntaron,preguntándose,preguntado,me preguntaría,te preguntarías,se preguntaría,nos preguntaríamos,os preguntaríais,se preguntarían,preguntándose,preguntado,me he preguntado,te has preguntado,se ha preguntado,nos hemos preguntado,os habéis preguntado,se han preguntado,preguntándose,preguntado,me habré preguntado,te habrás preguntado,se habrá preguntado,nos habremos preguntado,os habréis preguntado,se habrán preguntado,preguntándose,preguntado,me había preguntado,te habías preguntado,se había preguntado,nos habíamos preguntado,os habíais preguntado,se habían preguntado,preguntándose,preguntado,me hube preguntado,te hubiste preguntado,se hubo preguntado,nos hubimos preguntado,os hubisteis preguntado,se hubieron preguntado,preguntándose,preguntado,me habría preguntado,te habrías preguntado,se habría preguntado,nos habríamos preguntado,os habríais preguntado,se habrían preguntado,preguntándose,preguntado,me pregunte,te preguntes,se pregunte,nos preguntemos,os preguntéis,se pregunten,preguntándose,preguntado,me preguntara,te preguntaras,se preguntara,nos preguntáramos,os preguntarais,se preguntaran,preguntándose,preguntado,me preguntare,te preguntares,se preguntare,nos preguntáremos,os preguntareis,se preguntaren,preguntándose,preguntado,me haya preguntado,te hayas preguntado,se haya preguntado,nos hayamos preguntado,os hayáis preguntado,se hayan preguntado,preguntándose,preguntado,me hubiere preguntado,te hubieres preguntado,se hubiere preguntado,nos hubiéremos preguntado,os hubiereis preguntado,se hubieren preguntado,preguntándose,preguntado,me hubiera preguntado,te hubieras preguntado,se hubiera preguntado,nos hubiéramos preguntado,os hubierais preguntado,se hubieran preguntado,preguntándose,preguntado,pregúntate,preguntaos,pregúntese,pregúntense,preguntándose,preguntado,no te preguntes,no os preguntéis,no se pregunte,no se pregunten,preguntándose,preguntado,preguntarse,489
prever,"to foresee, anticipate, envisage, visualize",preveo,prevés,prevé,prevemos,prevéis,prevén,previendo,previsto,preveré,preverás,preverá,preveremos,preveréis,preverán,previendo,previsto,preveía,preveías,preveía,preveíamos,preveíais,preveían,previendo,previsto,preví,previste,previó,previmos,previsteis,previeron,previendo,previsto,prevería,preverías,prevería,preveríamos,preveríais,preverían,previendo,previsto,he previsto,has previsto,ha previsto,hemos previsto,habéis previsto,han previsto,previendo,previsto,habré previsto,habrás previsto,habrá previsto,habremos previsto,habréis previsto,habrán previsto,previendo,previsto,había previsto,habías previsto,había previsto,habíamos previsto,habíais previsto,habían previsto,previendo,previsto,hube previsto,hubiste previsto,hubo previsto,hubimos previsto,hubisteis previsto,hubieron previsto,previendo,previsto,habría previsto,habrías previsto,habría previsto,habríamos previsto,habríais previsto,habrían previsto,previendo,previsto,prevea,preveas,prevea,preveamos,preveáis,prevean,previendo,previsto,previera,previeras,previera,previéramos,previerais,previeran,previendo,previsto,previere,previeres,previere,previéremos,previereis,previeren,previendo,previsto,haya previsto,hayas previsto,haya previsto,hayamos previsto,hayáis previsto,hayan previsto,previendo,previsto,hubiere previsto,hubieres previsto,hubiere previsto,hubiéremos previsto,hubiereis previsto,hubieren previsto,previendo,previsto,hubiera previsto,hubieras previsto,hubiera previsto,hubiéramos previsto,hubierais previsto,hubieran previsto,previendo,previsto,prevé,preved,prevea,prevean,previendo,previsto,no preveas,no preveáis,no prevea,no prevean,previendo,previsto,prever,490
preparar,"to prepare, get",preparo,preparas,prepara,preparamos,preparáis,preparan,preparando,preparado,prepararé,prepararás,preparará,prepararemos,prepararéis,prepararán,preparando,preparado,preparaba,preparabas,preparaba,preparábamos,preparabais,preparaban,preparando,preparado,preparé,preparaste,preparó,preparamos,preparasteis,prepararon,preparando,preparado,prepararía,prepararías,prepararía,prepararíamos,prepararíais,prepararían,preparando,preparado,he preparado,has preparado,ha preparado,hemos preparado,habéis preparado,han preparado,preparando,preparado,habré preparado,habrás preparado,habrá preparado,habremos preparado,habréis preparado,habrán preparado,preparando,preparado,había preparado,habías preparado,había preparado,habíamos preparado,habíais preparado,habían preparado,preparando,preparado,hube preparado,hubiste preparado,hubo preparado,hubimos preparado,hubisteis preparado,hubieron preparado,preparando,preparado,habría preparado,habrías preparado,habría preparado,habríamos preparado,habríais preparado,habrían preparado,preparando,preparado,prepare,prepares,prepare,preparemos,preparéis,preparen,preparando,preparado,preparara,prepararas,preparara,preparáramos,prepararais,prepararan,preparando,preparado,preparare,preparares,preparare,preparáremos,preparareis,prepararen,preparando,preparado,haya preparado,hayas preparado,haya preparado,hayamos preparado,hayáis preparado,hayan preparado,preparando,preparado,hubiere preparado,hubieres preparado,hubiere preparado,hubiéremos preparado,hubiereis preparado,hubieren preparado,preparando,preparado,hubiera preparado,hubieras preparado,hubiera preparado,hubiéramos preparado,hubierais preparado,hubieran preparado,preparando,preparado,prepara,preparad,prepare,preparen,preparando,preparado,no prepares,no preparéis,no prepare,no preparen,preparando,preparado,preparar,491
prepararse,to get,me preparo,te preparas,se prepara,nos preparamos,os preparáis,se preparan,preparándose,preparado,me prepararé,te prepararás,se preparará,nos prepararemos,os prepararéis,se prepararán,preparándose,preparado,me preparaba,te preparabas,se preparaba,nos preparábamos,os preparabais,se preparaban,preparándose,preparado,me preparé,te preparaste,se preparó,nos preparamos,os preparasteis,se prepararon,preparándose,preparado,me prepararía,te prepararías,se prepararía,nos prepararíamos,os prepararíais,se prepararían,preparándose,preparado,me he preparado,te has preparado,se ha preparado,nos hemos preparado,os habéis preparado,se han preparado,preparándose,preparado,me habré preparado,te habrás preparado,se habrá preparado,nos habremos preparado,os habréis preparado,se habrán preparado,preparándose,preparado,me había preparado,te habías preparado,se había preparado,nos habíamos preparado,os habíais preparado,se habían preparado,preparándose,preparado,me hube preparado,te hubiste preparado,se hubo preparado,nos hubimos preparado,os hubisteis preparado,se hubieron preparado,preparándose,preparado,me habría preparado,te habrías preparado,se habría preparado,nos habríamos preparado,os habríais preparado,se habrían preparado,preparándose,preparado,me prepare,te prepares,se prepare,nos preparemos,os preparéis,se preparen,preparándose,preparado,me preparara,te prepararas,se preparara,nos preparáramos,os prepararais,se prepararan,preparándose,preparado,me preparare,te preparares,se preparare,nos preparáremos,os preparareis,se prepararen,preparándose,preparado,me haya preparado,te hayas preparado,se haya preparado,nos hayamos preparado,os hayáis preparado,se hayan preparado,preparándose,preparado,me hubiere preparado,te hubieres preparado,se hubiere preparado,nos hubiéremos preparado,os hubiereis preparado,se hubieren preparado,preparándose,preparado,me hubiera preparado,te hubieras preparado,se hubiera preparado,nos hubiéramos preparado,os hubierais preparado,se hubieran preparado,preparándose,preparado,prepárate,preparaos,prepárese,prepárense,preparándose,preparado,no te prepares,no os preparéis,no se prepare,no se preparen,preparándose,preparado,prepararse,492
presentir,to have a premonition of,presiento,presientes,presiente,presentimos,presentís,presienten,presintiendo,presentido,presentiré,presentirás,presentirá,presentiremos,presentiréis,presentirán,presintiendo,presentido,presentía,presentías,presentía,presentíamos,presentíais,presentían,presintiendo,presentido,presentí,presentiste,presintió,presentimos,presentisteis,presintieron,presintiendo,presentido,presentiría,presentirías,presentiría,presentiríamos,presentiríais,presentirían,presintiendo,presentido,he presentido,has presentido,ha presentido,hemos presentido,habéis presentido,han presentido,presintiendo,presentido,habré presentido,habrás presentido,habrá presentido,habremos presentido,habréis presentido,habrán presentido,presintiendo,presentido,había presentido,habías presentido,había presentido,habíamos presentido,habíais presentido,habían presentido,presintiendo,presentido,hube presentido,hubiste presentido,hubo presentido,hubimos presentido,hubisteis presentido,hubieron presentido,presintiendo,presentido,habría presentido,habrías presentido,habría presentido,habríamos presentido,habríais presentido,habrían presentido,presintiendo,presentido,presienta,presientas,presienta,presintamos,presintáis,presientan,presintiendo,presentido,presintiera,presintieras,presintiera,presintéramos,presintierais,presintieran,presintiendo,presentido,presintiere,presintieres,presintiere,presintiéremos,presintiereis,presintieren,presintiendo,presentido,haya presentido,hayas presentido,haya presentido,hayamos presentido,hayáis presentido,hayan presentido,presintiendo,presentido,hubiere presentido,hubieres presentido,hubiere presentido,hubiéremos presentido,hubiereis presentido,hubieren presentido,presintiendo,presentido,hubiera presentido,hubieras presentido,hubiera presentido,hubiéramos presentido,hubierais presentido,hubieran presentido,presintiendo,presentido,presiente,presentid,presienta,presientan,presintiendo,presentido,no presientas,no presintáis,no presienta,no presientan,presintiendo,presentido,presentir,493
preservar,"to preserve, protect",preservo,preservas,preserva,preservamos,preserváis,preservan,preservando,preservado,preservaré,preservarás,preservará,preservaremos,preservaréis,preservarán,preservando,preservado,preservaba,preservabas,preservaba,preservábamos,preservabais,preservaban,preservando,preservado,preservé,preservaste,preservó,preservamos,preservasteis,preservaron,preservando,preservado,preservaría,preservarías,preservaría,preservaríamos,preservaríais,preservarían,preservando,preservado,he preservado,has preservado,ha preservado,hemos preservado,habéis preservado,han preservado,preservando,preservado,habré preservado,habrás preservado,habrá preservado,habremos preservado,habréis preservado,habrán preservado,preservando,preservado,había preservado,habías preservado,había preservado,habíamos preservado,habíais preservado,habían preservado,preservando,preservado,hube preservado,hubiste preservado,hubo preservado,hubimos preservado,hubisteis preservado,hubieron preservado,preservando,preservado,habría preservado,habrías preservado,habría preservado,habríamos preservado,habríais preservado,habrían preservado,preservando,preservado,preserve,preserves,preserve,preservemos,preservéis,preserven,preservando,preservado,preservara,preservaras,preservara,preserváramos,preservarais,preservaran,preservando,preservado,preservare,preservares,preservare,preserváremos,preservareis,preservaren,preservando,preservado,haya preservado,hayas preservado,haya preservado,hayamos preservado,hayáis preservado,hayan preservado,preservando,preservado,hubiere preservado,hubieres preservado,hubiere preservado,hubiéremos preservado,hubiereis preservado,hubieren preservado,preservando,preservado,hubiera preservado,hubieras preservado,hubiera preservado,hubiéramos preservado,hubierais preservado,hubieran preservado,preservando,preservado,preserva,preservad,preserve,preserven,preservando,preservado,no preserves,no preservéis,no preserve,no preserven,preservando,preservado,preservar,494
probar,"to taste, try, test",pruebo,pruebas,prueba,probamos,probáis,prueban,probando,probado,probaré,probarás,probará,probaremos,probaréis,probarán,probando,probado,probaba,probabas,probaba,probábamos,probabais,probaban,probando,probado,probé,probaste,probó,probamos,probasteis,probaron,probando,probado,probaría,probarías,probaría,probaríamos,probaríais,probarían,probando,probado,he probado,has probado,ha probado,hemos probado,habéis probado,han probado,probando,probado,habré probado,habrás probado,habrá probado,habremos probado,habréis probado,habrán probado,probando,probado,había probado,habías probado,había probado,habíamos probado,habíais probado,habían probado,probando,probado,hube probado,hubiste probado,hubo probado,hubimos probado,hubisteis probado,hubieron probado,probando,probado,habría probado,habrías probado,habría probado,habríamos probado,habríais probado,habrían probado,probando,probado,pruebe,pruebes,pruebe,probemos,probéis,prueben,probando,probado,probara,probaras,probara,probáramos,probarais,probaran,probando,probado,probare,probares,probare,probáremos,probareis,probaren,probando,probado,haya probado,hayas probado,haya probado,hayamos probado,hayáis probado,hayan probado,probando,probado,hubiere probado,hubieres probado,hubiere probado,hubiéremos probado,hubiereis probado,hubieren probado,probando,probado,hubiera probado,hubieras probado,hubiera probado,hubiéramos probado,hubierais probado,hubieran probado,probando,probado,prueba,probad,pruebe,prueben,probando,probado,no pruebes,no probéis,no pruebe,no prueben,probando,probado,probar,495
producir,to produce,produzco,produces,produce,producimos,producís,producen,produciendo,producido,produciré,producirás,producirá,produciremos,produciréis,producirán,produciendo,producido,producía,producías,producía,producíamos,producíais,producían,produciendo,producido,produje,produjiste,produjo,produjimos,produjisteis,produjeron,produciendo,producido,produciría,producirías,produciría,produciríamos,produciríais,producirían,produciendo,producido,he producido,has producido,ha producido,hemos producido,habéis producido,han producido,produciendo,producido,habré producido,habrás producido,habrá producido,habremos producido,habréis producido,habrán producido,produciendo,producido,había producido,habías producido,había producido,habíamos producido,habíais producido,habían producido,produciendo,producido,hube producido,hubiste producido,hubo producido,hubimos producido,hubisteis producido,hubieron producido,produciendo,producido,habría producido,habrías producido,habría producido,habríamos producido,habríais producido,habrían producido,produciendo,producido,produzca,produzcas,produzca,produzcamos,produzcáis,produzcan,produciendo,producido,produjera,produjeras,produjera,produjéramos,produjerais,produjeran,produciendo,producido,produjere,produjeres,produjere,produjéremos,produjereis,produjeren,produciendo,producido,haya producido,hayas producido,haya producido,hayamos producido,hayáis producido,hayan producido,produciendo,producido,hubiere producido,hubieres producido,hubiere producido,hubiéremos producido,hubiereis producido,hubieren producido,produciendo,producido,hubiera producido,hubieras producido,hubiera producido,hubiéramos producido,hubierais producido,hubieran producido,produciendo,producido,produce,producid,produzca,produzcan,produciendo,producido,no produzcas,no produzcáis,no produzca,no produzcan,produciendo,producido,producir,496
prohibir,"to prohibit, forbid",prohíbo,prohíbes,prohíbe,prohibimos,prohibís,prohíben,prohibiendo,prohibido,prohibiré,prohibirás,prohibirá,prohibiremos,prohibiréis,prohibirán,prohibiendo,prohibido,prohibía,prohibías,prohibía,prohibíamos,prohibíais,prohibían,prohibiendo,prohibido,prohibí,prohibiste,prohibió,prohibimos,prohibisteis,prohibieron,prohibiendo,prohibido,prohibiría,prohibirías,prohibiría,prohibiríamos,prohibiríais,prohibirían,prohibiendo,prohibido,he prohibido,has prohibido,ha prohibido,hemos prohibido,habéis prohibido,han prohibido,prohibiendo,prohibido,habré prohibido,habrás prohibido,habrá prohibido,habremos prohibido,habréis prohibido,habrán prohibido,prohibiendo,prohibido,había prohibido,habías prohibido,había prohibido,habíamos prohibido,habíais prohibido,habían prohibido,prohibiendo,prohibido,hube prohibido,hubiste prohibido,hubo prohibido,hubimos prohibido,hubisteis prohibido,hubieron prohibido,prohibiendo,prohibido,habría prohibido,habrías prohibido,habría prohibido,habríamos prohibido,habríais prohibido,habrían prohibido,prohibiendo,prohibido,prohíba,prohíbas,prohíba,prohibamos,prohibáis,prohíban,prohibiendo,prohibido,prohibiera,prohibieras,prohibiera,prohibiéramos,prohibierais,prohibieran,prohibiendo,prohibido,prohibiere,prohibieres,prohibiere,prohibiéremos,prohibiereis,prohibieren,prohibiendo,prohibido,haya prohibido,hayas prohibido,haya prohibido,hayamos prohibido,hayáis prohibido,hayan prohibido,prohibiendo,prohibido,hubiere prohibido,hubieres prohibido,hubiere prohibido,hubiéremos prohibido,hubiereis prohibido,hubieren prohibido,prohibiendo,prohibido,hubiera prohibido,hubieras prohibido,hubiera prohibido,hubiéramos prohibido,hubierais prohibido,hubieran prohibido,prohibiendo,prohibido,prohíbe,prohibid,prohíba,prohíban,prohibiendo,prohibido,no prohíbas,no prohibáis,no prohíba,no prohíban,prohibiendo,prohibido,prohibir,497
prometer,to promise,prometo,prometes,promete,prometemos,prometéis,prometen,prometiendo,prometido,prometeré,prometerás,prometerá,prometeremos,prometeréis,prometerán,prometiendo,prometido,prometía,prometías,prometía,prometíamos,prometíais,prometían,prometiendo,prometido,prometí,prometiste,prometió,prometimos,prometisteis,prometieron,prometiendo,prometido,prometería,prometerías,prometería,prometeríamos,prometeríais,prometerían,prometiendo,prometido,he prometido,has prometido,ha prometido,hemos prometido,habéis prometido,han prometido,prometiendo,prometido,habré prometido,habrás prometido,habrá prometido,habremos prometido,habréis prometido,habrán prometido,prometiendo,prometido,había prometido,habías prometido,había prometido,habíamos prometido,habíais prometido,habían prometido,prometiendo,prometido,hube prometido,hubiste prometido,hubo prometido,hubimos prometido,hubisteis prometido,hubieron prometido,prometiendo,prometido,habría prometido,habrías prometido,habría prometido,habríamos prometido,habríais prometido,habrían prometido,prometiendo,prometido,prometa,prometas,prometa,prometamos,prometáis,prometan,prometiendo,prometido,prometiera,prometieras,prometiera,prometiéramos,prometierais,prometieran,prometiendo,prometido,prometiere,prometieres,prometiere,prometiéremos,prometiereis,prometieren,prometiendo,prometido,haya prometido,hayas prometido,haya prometido,hayamos prometido,hayáis prometido,hayan prometido,prometiendo,prometido,hubiere prometido,hubieres prometido,hubiere prometido,hubiéremos prometido,hubiereis prometido,hubieren prometido,prometiendo,prometido,hubiera prometido,hubieras prometido,hubiera prometido,hubiéramos prometido,hubierais prometido,hubieran prometido,prometiendo,prometido,promete,prometed,prometa,prometan,prometiendo,prometido,no prometas,no prometáis,no prometa,no prometan,prometiendo,prometido,prometer,498
proponer,to propose,propongo,propones,propone,proponemos,proponéis,proponen,proponiendo,propuesto,propondré,propondrás,propondrá,propondremos,propondréis,propondrán,proponiendo,propuesto,proponía,proponías,proponía,proponíamos,proponíais,proponían,proponiendo,propuesto,propuse,propusiste,propuso,propusimos,propusisteis,propusieron,proponiendo,propuesto,propondría,propondrías,propondría,propondríamos,propondríais,propondrían,proponiendo,propuesto,he propuesto,has propuesto,ha propuesto,hemos propuesto,habéis propuesto,han propuesto,proponiendo,propuesto,habré propuesto,habrás propuesto,habrá propuesto,habremos propuesto,habréis propuesto,habrán propuesto,proponiendo,propuesto,había propuesto,habías propuesto,había propuesto,habíamos propuesto,habíais propuesto,habían propuesto,proponiendo,propuesto,hube propuesto,hubiste propuesto,hubo propuesto,hubimos propuesto,hubisteis propuesto,hubieron propuesto,proponiendo,propuesto,habría propuesto,habrías propuesto,habría propuesto,habríamos propuesto,habríais propuesto,habrían propuesto,proponiendo,propuesto,proponga,propongas,proponga,propongamos,propongáis,propongan,proponiendo,propuesto,propusiera,propusieras,propusiera,propusiéramos,propusierais,propusieran,proponiendo,propuesto,propusiere,propusieres,propusiere,propusiéremos,propusiereis,propusieren,proponiendo,propuesto,haya propuesto,hayas propuesto,haya propuesto,hayamos propuesto,hayáis propuesto,hayan propuesto,proponiendo,propuesto,hubiere propuesto,hubieres propuesto,hubiere propuesto,hubiéremos propuesto,hubiereis propuesto,hubieren propuesto,proponiendo,propuesto,hubiera propuesto,hubieras propuesto,hubiera propuesto,hubiéramos propuesto,hubierais propuesto,hubieran propuesto,proponiendo,propuesto,propón,proponed,proponga,propongan,proponiendo,propuesto,no propongas,no propongáis,no proponga,no propongan,proponiendo,propuesto,proponer,499
proseguir,"to continue, proceed with",prosigo,prosigues,prosigue,proseguimos,proseguís,prosiguen,prosiguiendo,proseguido,proseguiré,proseguirás,proseguirá,proseguiremos,proseguiréis,proseguirán,prosiguiendo,proseguido,proseguía,proseguías,proseguía,proseguíamos,proseguíais,proseguían,prosiguiendo,proseguido,proseguí,proseguiste,prosiguió,proseguimos,proseguisteis,prosiguieron,prosiguiendo,proseguido,proseguiría,proseguirías,proseguiría,proseguiríamos,proseguiríais,proseguirían,prosiguiendo,proseguido,he proseguido,has proseguido,ha proseguido,hemos proseguido,habéis proseguido,han proseguido,prosiguiendo,proseguido,habré proseguido,habrás proseguido,habrá proseguido,habremos proseguido,habréis proseguido,habrán proseguido,prosiguiendo,proseguido,había proseguido,habías proseguido,había proseguido,habíamos proseguido,habíais proseguido,habían proseguido,prosiguiendo,proseguido,hube proseguido,hubiste proseguido,hubo proseguido,hubimos proseguido,hubisteis proseguido,hubieron proseguido,prosiguiendo,proseguido,habría proseguido,habrías proseguido,habría proseguido,habríamos proseguido,habríais proseguido,habrían proseguido,prosiguiendo,proseguido,prosiga,prosigas,prosiga,prosigamos,prosigáis,prosigan,prosiguiendo,proseguido,prosiguiera,prosiguieras,prosiguiera,prosiguiéramos,prosiguierais,prosiguieran,prosiguiendo,proseguido,prosiguiere,prosiguieres,prosiguiere,prosiguiéremos,prosiguiereis,prosiguieren,prosiguiendo,proseguido,haya proseguido,hayas proseguido,haya proseguido,hayamos proseguido,hayáis proseguido,hayan proseguido,prosiguiendo,proseguido,hubiere proseguido,hubieres proseguido,hubiere proseguido,hubiéremos proseguido,hubiereis proseguido,hubieren proseguido,prosiguiendo,proseguido,hubiera proseguido,hubieras proseguido,hubiera proseguido,hubiéramos proseguido,hubierais proseguido,hubieran proseguido,prosiguiendo,proseguido,prosigue,proseguid,prosiga,prosigan,prosiguiendo,proseguido,no prosigas,no prosigáis,no prosiga,no prosigan,prosiguiendo,proseguido,proseguir,500
proteger,to protect,protejo,proteges,protege,protegemos,protegéis,protegen,protegiendo,protegido,protegeré,protegerás,protegerá,protegeremos,protegeréis,protegerán,protegiendo,protegido,protegía,protegías,protegía,protegíamos,protegíais,protegían,protegiendo,protegido,protegí,protegiste,protegió,protegimos,protegisteis,protegieron,protegiendo,protegido,protegería,protegerías,protegería,protegeríamos,protegeríais,protegerían,protegiendo,protegido,he protegido,has protegido,ha protegido,hemos protegido,habéis protegido,han protegido,protegiendo,protegido,habré protegido,habrás protegido,habrá protegido,habremos protegido,habréis protegido,habrán protegido,protegiendo,protegido,había protegido,habías protegido,había protegido,habíamos protegido,habíais protegido,habían protegido,protegiendo,protegido,hube protegido,hubiste protegido,hubo protegido,hubimos protegido,hubisteis protegido,hubieron protegido,protegiendo,protegido,habría protegido,habrías protegido,habría protegido,habríamos protegido,habríais protegido,habrían protegido,protegiendo,protegido,proteja,protejas,proteja,protejamos,protejáis,protejan,protegiendo,protegido,protegiera,protegieras,protegiera,protegiéramos,protegierais,protegieran,protegiendo,protegido,protegiere,protegieres,protegiere,protegiéremos,protegiereis,protegieren,protegiendo,protegido,haya protegido,hayas protegido,haya protegido,hayamos protegido,hayáis protegido,hayan protegido,protegiendo,protegido,hubiere protegido,hubieres protegido,hubiere protegido,hubiéremos protegido,hubiereis protegido,hubieren protegido,protegiendo,protegido,hubiera protegido,hubieras protegido,hubiera protegido,hubiéramos protegido,hubierais protegido,hubieran protegido,protegiendo,protegido,protege,proteged,proteja,protejan,protegiendo,protegido,no protejas,no protejáis,no proteja,no protejan,protegiendo,protegido,proteger,501
